balise,map,odometry,imu,gnss_open,secure,unsafe,fused,lateral_secure,lateral_unsafe,fused_lat,fused_2d,secure_interval_additive_p99
0.0838309263829615,-0.003107836887462949,0.4491159746918878,-0.14971971904837428,-0.14029288060179274,0.5298390641873864,-0.290012599650167,-0.290012599650167,0.038420491154102066,-0.5642445985196386,0.037067304806484666,0.2923718403702123,2.236761305678859
0.12757667074936052,-0.008923733775247425,0.06987417088304303,0.5876107635609863,-0.20964896268416106,0.18852710785715615,0.37796180087682524,0.37796180087682524,0.05796532879170828,-0.6359798337333302,0.05640718790050057,0.38214773814441877,2.236761305678859
0.20432926517931055,0.01796283954560975,-0.7522627203314027,0.08573387195924463,0.9887314772033692,-0.5299706156064825,1.0744653491626137,1.0744653491626137,0.05561776543459556,0.43983080340279357,0.05648045326314829,1.0759488036853557,2.236761305678859
0.1694459116779884,0.030904710828220598,0.15371564491470852,-0.08734475156005286,-0.008162018406552875,0.3540662674209175,-0.09550676996660573,-0.09550676996660573,0.02492701550247352,0.08755425607351475,0.0250676347757345,0.09874173090797911,2.236761305678859
0.020121151646888245,-0.019149522087535224,-0.2517341283341576,-0.012092228276746228,0.07018790722960042,-0.25076249877480455,0.05809567895285419,0.05809567895285419,0.015626549230999036,-0.18950517295301994,0.01516595934338346,0.06004260350616274,2.236761305678859
0.059058758207202224,-0.0034344901256655705,-1.3477390383451713,0.0862522096757247,-0.00515989976014837,-1.2921147702636346,0.08109230991557632,0.08109230991557632,0.04027264065923118,-0.1275684099973028,0.039895780903772084,0.09037497475167372,2.236761305678859
0.19343814741741677,-0.00809868087624396,-1.0038050585638365,-0.011283587706370758,0.43520355880753014,-0.8184655920226638,0.42391997110115937,0.42391997110115937,0.011193679721178903,-0.6588326420076525,0.009689244693096233,0.42403068681538897,2.236761305678859
0.05863403081686909,0.009531386404258175,0.7728226114222141,0.15990832540038627,-0.20903895540149153,0.8409880286433414,-0.04913063000110526,-0.04913063000110526,0.04365155619292882,-0.09911603806010158,0.043330994801974575,0.06550873159231715,2.236761305678859
0.03280194512100943,0.044113502999938825,-0.15381562863319198,-0.14494139603313036,0.18913283433389755,-0.07690018051224373,0.04419143830076719,0.04419143830076719,0.019823576350452454,-0.03978714772716846,0.01968973017390174,0.04837942427738852,2.236761305678859
0.15851991901252196,-0.009619493948094731,-0.5465198294171866,0.49291237004992894,0.0738941854129466,-0.3976194043527594,0.5668065554628755,0.5668065554628755,0.026770619807318586,-0.19630895160381237,0.026269730946095013,0.5674149892976657,2.236761305678859
0.043061382880891536,0.009842296291445871,0.8964178353374331,-0.10647887285010836,-0.19463480580928,0.9493215145097705,-0.3011136786593884,-0.3011136786593884,0.04253330452290683,-0.5168623884877938,0.04127727256142745,0.3039296969792517,2.236761305678859
0.20706666806023377,-0.01384374415237338,1.6458289123634529,0.3207413612098406,-0.2704441414624616,1.8390518362713133,0.050297219747378996,0.050297219747378996,0.02715714560330884,-0.09213040937635851,0.026889304818095063,0.057033718342017314,2.236761305678859
0.07327066348737306,-0.0062612166852501075,-0.13413079273214004,0.0859142267293501,0.4163707572411728,-0.06712134593001709,0.5022849839705229,0.5022849839705229,0.052953788983901295,-0.7151414131647276,0.051229156250021474,0.504890712503565,2.236761305678859
0.11851987158488371,-0.019716707587939634,0.4315683025206091,-0.42373638916753975,0.0928325807402204,0.5303714665175532,-0.33090380842731937,-0.33090380842731937,0.08359938117052555,0.0838377350577601,0.08359991635537636,0.3413008591350599,2.236761305678859
0.06125552739113413,0.008990158576393506,-0.061438090629647724,0.3526543804456522,0.13749898968630084,0.008807595337879911,0.49015337013195304,0.49015337013195304,0.009893970345991248,-0.1318753961993547,0.009575650312847492,0.4902468962988193,2.236761305678859
0.05140043058367626,-0.006980008776128698,0.8134424372897979,0.6525283418488723,0.08135104746162991,0.8578628590973455,0.7338793893105022,0.7338793893105022,0.015565288065764184,0.17450951218922892,0.01592217144560779,0.7340520918833343,2.236761305678859
0.18432571959208302,-0.01355830470036415,-1.5560362252980195,0.07776252039823091,0.2990468818879242,-1.3852688104063007,0.3768094022861551,0.3768094022861551,0.02807371365894481,0.31424918775607547,0.028716274097912355,0.3779020376358348,2.236761305678859
0.11010930665528953,0.03631074970771876,-1.5952070933818991,0.0010984653701771063,-0.046914331447683144,-1.4487870370188907,-0.04581586607750604,-0.04581586607750604,0.03238393359306565,-0.033193709961591586,0.032236689670217686,0.056020511826704054,2.236761305678859
0.1551160443262736,0.027383409495009177,0.6787981863331449,0.07063092757739714,-0.3053471505718124,0.8612976401544277,-0.23471622299441525,-0.23471622299441525,0.01678289158108396,-0.31068662347251386,0.01604761209563822,0.23526417319841994,2.236761305678859
0.045241465206999884,-0.002089547897024423,-0.26646521785887356,0.11681624603738304,-0.1551687960709132,-0.22331330054889809,-0.03835255003353015,-0.03835255003353015,0.0070428468098443844,0.4085704140467367,0.007944411595140203,0.039166717626926965,2.236761305678859
0.15413295012589687,-0.025285164881479,0.3445185366486305,0.17131093968849304,-0.2145989032629053,0.4733663218930484,-0.04328796357441225,-0.04328796357441225,0.008117589461283412,-0.10757231882487656,0.007857826606038735,0.04399537736388008,2.236761305678859
0.04520418644111332,-0.006224355092804767,-0.05281097482397833,0.0007866422760193395,0.688390033458263,-0.013831143475669775,0.6891766757342823,0.6891766757342823,0.03630375975651298,0.2917696732287879,0.036877366876479786,0.69016261168213,2.236761305678859
0.07498379455984294,0.005171382746725521,0.08983795703912976,-0.07515704002618045,-0.5198196655309826,0.16999313434569824,-0.5949767055571631,-0.5949767055571631,0.0354444825633608,-0.4214724360247223,0.034418550006750426,0.5959714059753389,2.236761305678859
0.14115677323822107,0.01897650414378037,-0.8244067906639408,-0.06073447959091242,0.6772925072975129,-0.6642735132819394,0.6165580277066005,0.6165580277066005,0.019845859947222412,0.757679586095901,0.0215025454631805,0.6169328658702252,2.236761305678859
0.07652025048553193,0.030925334588554294,-0.8035596226639806,-0.35497289300945545,-0.632781175062824,-0.6961140375898944,-0.9877540680722795,-0.9877540680722795,0.039121517804492544,0.23508707656895753,0.0395615265643609,0.9885460097423083,2.236761305678859
0.12034976593191549,-0.0051505890572730445,0.30387417533260624,0.02092228628696219,0.0,0.4190733522072487,0.02092228628696219,0.02092228628696219,0.023398984834005498,0.06884424776728774,0.02350102477363182,0.031464904717549404,2.236761305678859
0.11126731734401754,0.009039775118806756,1.0569353546537585,0.026336765817124057,-0.3802399851444715,1.1772424471165828,-0.3539032193273474,-0.3539032193273474,0.045937603945356995,0.016088527237884898,0.04587058270290972,0.35686355797106134,2.236761305678859
0.11304913783939406,0.04025535072074782,0.7195950692146509,-0.17370897216076672,-0.19418827772811653,0.8728995577747928,-0.3678972498888833,-0.3678972498888833,0.04150709697779778,0.28495612813469606,0.04205372214482137,0.3702929948325208,2.236761305678859
0.12963170197313761,-0.0051873871195669986,0.5692579024832346,0.08761949777566633,0.0690757344431232,0.6937022173368051,0.15669523221878953,0.15669523221878953,0.03083900992081076,-0.03608252736842718,0.030688748503361826,0.15967214874486713,2.236761305678859
0.050921512943049516,0.0067275137562270455,-0.33132062294894815,0.2435551957944033,0.2681759109011004,-0.2736715962496716,0.5117311066955037,0.5117311066955037,0.01778723509236269,-0.7603504558549996,0.016040053584758632,0.5119824302442486,2.236761305678859
0.1508667932731933,0.03094136009624704,0.2285464805630126,0.002273977676040922,0.5634550757267521,0.410354633932453,0.565729053402793,0.565729053402793,0.025798676826180904,-0.04720921706420904,0.02563474948581636,0.5663095463129867,2.236761305678859
0.16072875818148213,0.0022886303340222515,-0.1772479281539935,0.38694864661905376,0.2791891331351139,-0.014230539638489127,0.6661377797541677,0.6661377797541677,0.024423332540540382,-0.22166999013446287,0.023870770047391996,0.6665653420921819,2.236761305678859
0.12491759541191325,0.003191218149396698,-0.7672214773458371,-0.06585714411832146,-0.10912876037141597,-0.6391126637845271,-0.17498590448973744,-0.17498590448973744,0.028601385204289568,-0.03612098418576257,0.028456061660343323,0.1772845571822565,2.236761305678859
0.05934052811317956,-0.009060094659521456,-0.9449883178211773,0.18093071869004576,-0.1643828692842793,-0.8947078843675191,0.01654784940576645,0.01654784940576645,0.03673089751715911,0.1475949871539927,0.036979824782248934,0.04051343926256764,2.236761305678859
0.08003965913090647,0.04730911900407168,-0.5483687333457545,0.2948522802662777,0.21118867895697002,-0.42101995521077634,0.5060409592232478,0.5060409592232478,0.0448847794237662,-0.42444070941893375,0.043830985442710135,0.5079356334187076,2.236761305678859
0.01830189996663887,0.03896958899778013,0.22183709968224177,0.10750588477679661,0.0680205373293774,0.27910858864666077,0.17552642210617403,0.17552642210617403,0.040636268285411274,0.02860858580631269,0.04060926208245865,0.18016280699488613,2.236761305678859
0.15805628728090185,0.0002231185943079597,0.5868908561155715,-0.15552545971038037,-0.5582710341045908,0.7451702619907813,-0.7137964938149711,-0.7137964938149711,0.033161730671749004,-0.3026729852082308,0.03240766848966579,0.7145317988441677,2.236761305678859
0.21101070315041184,-0.0076083298283076105,-1.2718827841253557,-0.21565995032105634,0.07048701067685256,-1.0684804108032515,-0.14517293964420377,-0.14517293964420377,0.04726801274477138,0.0634806356709859,0.047304415550207986,0.15268559242930027,2.236761305678859
0.1923256095144737,0.007485018166099237,0.3144980064821333,-0.5997251394329267,-0.8331272647706062,0.5143086341627062,-1.4328524042035329,-1.4328524042035329,0.009240824351114039,0.38521253444452885,0.010085007619576128,1.4328878949905786,2.236761305678859
0.11628577647169488,-0.006920008557795661,0.2568501968605198,0.26019750550832227,-0.5628541840091762,0.36621596477441903,-0.3026566785008539,-0.3026566785008539,-0.012218240012442455,0.11199617152773209,-0.011939336772892793,0.3028920811175918,2.236761305678859
0.0686395191418519,0.04841886720084132,-1.7281004430586744,-0.06749163556012408,-0.029205135694804374,-1.611042056715981,-0.09669677125492845,-0.09669677125492845,0.019084765738301507,-0.02237587053886113,0.018991672629151683,0.09854414848371681,2.236761305678859
0.1293986023682726,0.025074377659213505,-0.6993274324557197,0.04463656223157247,-0.6352882059647953,-0.5448544524282336,-0.5906516437332229,-0.5906516437332229,0.02661123801432137,-0.442253375970713,0.025558478852729775,0.5912043640620589,2.236761305678859
0.08751663994103413,0.0021739542822635355,0.4650555312985814,-0.10501333767456017,0.014591901225033954,0.5547461255218791,-0.09042143644952622,-0.09042143644952622,0.01944518625971208,-0.5104509585792909,0.01825539073125462,0.09224584250981983,2.236761305678859
0.17863071141557418,0.027298192286909783,0.5733460313870834,0.1394508806058389,0.23317256273602543,0.7792749350895674,0.37262344334186437,0.37262344334186437,0.012259697072777952,-0.5639954608905849,0.010965809927394644,0.37278476298705043,2.236761305678859
0.15961653972158474,0.0484378409993184,-1.0398816615633555,-0.09243630404421273,0.12634287747753814,-0.8318272808424524,0.03390657343332541,0.03390657343332541,0.02594600896466842,0.9667040723877393,0.028058328044780145,0.044010515728152795,2.236761305678859
0.1009070992603685,-0.006419746853704989,0.5644221412075747,-0.18463927211686712,0.38643601295499974,0.6589094936142382,0.20179674083813262,0.20179674083813262,0.02432099318825001,-0.18521663010333794,0.023850510566958846,0.20320130773987916,2.236761305678859
0.21428106292122695,-0.013095312048647919,-0.3053953351561441,0.031245068254810965,-0.3725359043045633,-0.10420958428356505,-0.3412908360497523,-0.3412908360497523,0.06113644408374742,0.13907600409327095,0.06131144467752877,0.34675427613799453,2.236761305678859
0.15933017038513617,0.06847642424784463,0.9665466780154626,-0.16983967979751652,-0.3548966936896285,1.1943532726484434,-0.5247363734871451,-0.5247363734871451,0.04227253498634592,-0.5385261048541401,0.04096844619206654,0.5263332359293235,2.236761305678859
