t_s,rmse,p95,var_secure,var_unsafe,share_out_of_spec
5.4,0.024896831050260235,0.049252448695638884,0.0005653072973984644,0.15697627546901333,0.0
5.5,0.02490517672328771,0.049454895116103646,0.0005653040003324186,0.15530394845729553,0.0
5.6000000000000005,0.024891362012996424,0.04944094887426381,0.00056528136283646,0.160724824307778,0.0
5.7,0.024890991805980155,0.049441994926774695,0.0005654134354437041,0.15753339432777605,0.0
5.800000000000001,0.02489782107627151,0.04914508638591609,0.0005654157724267999,0.16116863642191573,0.0
5.9,0.024895215781342097,0.04966461700069116,0.0005655187682463758,0.16083958057181544,0.0
6.0,0.02490069505287732,0.04927294282420576,0.0005657569486750147,0.16388320640191978,0.0
6.1000000000000005,0.02491632627650456,0.04937782942626443,0.0005658714901278182,0.16494849632382153,0.0
6.2,0.024911459300328884,0.049586568494970916,0.0005658592432712946,0.1581982110310404,0.0
6.300000000000001,0.02492027879817958,0.04935938999207331,0.0005659174396760779,0.16534717028506168,0.0
6.4,0.02491857819346681,0.049398869258453715,0.0005661843841188844,0.16525184226995243,0.0
6.5,0.024912568122805175,0.049544279203048304,0.0005660083802740125,0.16217685010093932,0.0
6.6000000000000005,0.02491604692728834,0.04958436022396088,0.0005658075051664449,0.16449203232226794,0.0
6.7,0.024921713846989782,0.04964095311811054,0.0005658462426256734,0.1683972469095595,0.0
6.800000000000001,0.02491395335217999,0.0495810952775402,0.0005657507173262591,0.16567901507420826,0.0
6.9,0.02490765983038261,0.04954993789396375,0.0005656552747828454,0.16849529957814569,0.0
7.0,0.024911576059730635,0.04933678670562947,0.0005655584342649545,0.17115292294028853,0.0
7.1000000000000005,0.024902038159518566,0.0497216492450702,0.0005654807331273323,0.17045320040338593,0.0
7.2,0.024914137369716434,0.04963063065415285,0.000565496916684213,0.17070175553799874,0.0
7.300000000000001,0.024904923586491788,0.04948700444489967,0.0005656645338411753,0.17303389062825425,0.0
7.4,0.024901547367606636,0.049423751393122925,0.0005656737940396587,0.1755557360361211,0.0
7.5,0.024911649787603508,0.04944864691934521,0.0005659181844310345,0.17709888722307005,0.0
7.6000000000000005,0.024923130968442425,0.04956410120282319,0.0005659815187631388,0.17314833349484512,0.0
7.7,0.02493446933472903,0.0493948842174381,0.000565886800791622,0.17800857234045883,0.0
7.800000000000001,0.024923371146082333,0.04952015076589695,0.0005661124838071919,0.17828165486570546,0.0
7.9,0.024927898263846584,0.04946009653425371,0.0005659506354848689,0.17983188369931288,0.0
8.0,0.024932564329394627,0.04944013441958192,0.0005661489768967883,0.18292548353766447,0.0
8.1,0.02491436913339647,0.049346760941263126,0.0005662820669317971,0.17967544193899276,0.0
8.200000000000001,0.024923986379161156,0.04944643342254045,0.0005662642477920131,0.1795427082802858,0.0
8.3,0.024943634604969095,0.0494027648309063,0.000566233942018593,0.18529417988564145,0.0
8.4,0.024935302706186078,0.049383479023712484,0.0005665482696182158,0.18385104737828908,0.0
8.5,0.024936072550658765,0.049403678292283947,0.0005663233030321973,0.18480595521789187,0.0
8.6,0.0249385740450496,0.049424850753127456,0.0005665482384120949,0.1859858367617142,0.0
8.700000000000001,0.024924107111251224,0.04939670274405221,0.0005667131666512728,0.19578583244431366,0.0
8.8,0.02495796026689113,0.04937039109081595,0.0005669550542277789,0.19683224635300353,0.0
8.9,0.024948230086203033,0.04958340550890083,0.0005668490641172484,0.19242404016997802,0.0
9.0,0.02493269952426378,0.04937502136130442,0.0005670157459690626,0.19451897849780173,0.0
9.1,0.02495061328653266,0.04943643951821697,0.0005670762758901043,0.19633347689143835,0.0
9.200000000000001,0.024940654256848837,0.04924811997860693,0.000567057805648773,0.19910055063685797,0.0
9.3,0.02495232392222254,0.0494606309833071,0.0005674075349326669,0.2003847996060246,0.0
9.4,0.024956586714920494,0.04955111451531026,0.0005674146729459957,0.20595860419814913,0.0
9.5,0.024951437696532908,0.049605774647905436,0.0005675233907782791,0.20652653475849694,0.0
9.600000000000001,0.024952949776119292,0.04939989134803927,0.0005674359166863202,0.2082942628382979,0.0
9.700000000000001,0.02495275728854546,0.04963538439165744,0.0005674441443789528,0.20919256608041895,0.0
9.8,0.024982071662396476,0.049485183741109745,0.0005675281478027432,0.21470561558162488,0.0
9.9,0.024966965501362983,0.04954607137822719,0.0005674877087995386,0.21911801189330338,0.0
10.0,0.024962754237411913,0.049681885998963234,0.0005674853167811635,0.21253387391372752,0.0
10.100000000000001,0.02497126283509517,0.04963623451970396,0.0005676151179455605,0.2198973369250628,0.0
10.200000000000001,0.024964548209364747,0.04951080310417622,0.0005677358849465007,0.22102576830481288,0.0
10.3,0.024975625745066163,0.049627019105179186,0.0005679355980927136,0.2271321080549231,0.0
10.4,0.024965593582535747,0.04951970042183385,0.0005677500912902641,0.2288451622076034,0.0
10.5,0.024980882856876815,0.04957892292155387,0.0005679724273364681,0.2317967253114199,0.0
10.600000000000001,0.024965602399001887,0.04966399817991975,0.0005680371010336449,0.23709054514831612,0.0
10.700000000000001,0.02497443492442105,0.04963113948052367,0.0005681856210104946,0.2419170780124314,0.0
10.8,0.024985717925168422,0.049646555249014034,0.0005682298213150734,0.2408187744946642,0.0
10.9,0.02498312248057645,0.04964618997700848,0.0005683311622093462,0.24525073689109125,0.0
11.0,0.0249906848968185,0.0496382214681913,0.000568424609927526,0.25049953880509096,0.0
11.100000000000001,0.02499272763011961,0.04965147737769959,0.000568676751335685,0.24875336029355583,0.0
11.200000000000001,0.02498662001943682,0.04964847631141862,0.0005685880625753945,0.25728609233607747,0.0
11.3,0.02500046451402998,0.049538617774802965,0.0005687165548611244,0.25673592866340406,0.0
11.4,0.02499030806564603,0.04953104239244767,0.0005687218711265717,0.2637078199026582,0.0
11.5,0.024993923700879498,0.04956737215927651,0.0005690724805552522,0.26362648134174804,0.0
11.600000000000001,0.02498579878665081,0.049620644028856346,0.0005690805411540684,0.26756709420140723,0.0
11.700000000000001,0.025004420286588367,0.04973327497666981,0.0005691520785479601,0.2781680395654269,0.0
11.8,0.025015304217954077,0.04972710679092932,0.000569192991461809,0.27608553197938435,0.0
11.9,0.02501089312894819,0.04977682860880202,0.000569367331649124,0.2819168898578991,0.0
12.0,0.025006556078723163,0.04951373542851526,0.0005693597329060238,0.285332374151712,0.0
12.100000000000001,0.025015667964892695,0.04965125709430866,0.0005694181143916821,0.2912843938549362,0.0
12.200000000000001,0.025004993602162087,0.04963482975525692,0.0005692921243707474,0.29640420593680916,0.0
12.3,0.025013721810833618,0.04976544226994057,0.0005694105148425295,0.300812859655278,0.0
12.4,0.025020042349077034,0.049798221823125106,0.0005696012289035166,0.3037970735859678,0.0
12.5,0.025021589245018912,0.04975371048386043,0.0005696802946138926,0.30953957703729096,0.0
12.600000000000001,0.02501620448490176,0.049672689456031933,0.0005694149166753165,0.3135566271538909,0.0
12.700000000000001,0.02501280516243697,0.049788924232573674,0.0005695599228439398,0.31852598996732423,0.0
12.8,0.02502909272910996,0.04971925824113448,0.000569556772677448,0.331428200423136,0.0
12.9,0.025030805962933823,0.04959870412507182,0.000569687713422427,0.33409471417670833,0.0
13.0,0.025017412653369066,0.0495871216984692,0.0005695877383692841,0.3353450954599376,0.0
13.100000000000001,0.02502296101518469,0.04955005555829678,0.0005697086236215813,0.34978430131581456,0.0
13.200000000000001,0.025031774741640176,0.04951798528319136,0.0005698519965597761,0.348959823270338,0.0
13.3,0.025025883033012633,0.04967874391243721,0.0005697988216603954,0.3570782671279571,0.0
13.4,0.025030988934809057,0.049833010423453866,0.0005698284749089487,0.36285951085573526,0.0
13.5,0.025031941931572304,0.049967685599767296,0.0005699709375916574,0.36570610026548783,0.0
13.600000000000001,0.025024774172282112,0.04979348508312963,0.0005699134119118541,0.3817299877863479,0.0
13.700000000000001,0.025029332645013887,0.04982460563921064,0.0005700299547852563,0.3795765800666768,0.0
13.8,0.0250310491821554,0.049721216858463174,0.0005699614176014223,0.39205302075276405,0.0
13.9,0.025038871830059702,0.049783567613330665,0.00057014455321199,0.3888132028257571,0.0
14.0,0.0250333051960086,0.04973373993063035,0.0005701662516707425,0.39953166532301065,0.0
14.100000000000001,0.025036148096464095,0.04973267077966577,0.000570135077126958,0.40979934840237553,0.0
14.200000000000001,0.02502897287595151,0.04970409891331782,0.0005700930381685657,0.4172086840215673,0.0
14.3,0.025036977771470646,0.04962340201934764,0.0005702788503959633,0.42075751054005056,0.0
14.4,0.025033169179759795,0.04982702863051597,0.0005702025840493778,0.4336952887288556,0.0
14.5,0.025032981326846292,0.04982734069294167,0.0005701832977947128,0.4417447901765348,0.0
14.600000000000001,0.025040091976149478,0.04982420973468979,0.0005704037277592146,0.4501483060698372,0.0
14.700000000000001,0.02504699481153464,0.04979188711112163,0.0005705410705405563,0.45515456079185534,0.0
14.8,0.025047106041669164,0.04975061392883564,0.0005707882905513378,0.4590690528122831,0.0
14.9,0.025046921589526757,0.04976113105715742,0.0005708444414439462,0.4744645293508825,0.0
15.0,0.025048895206461363,0.04993164594645877,0.0005709836357072456,0.4810329568135672,0.0
15.100000000000001,0.025058716061456772,0.0498364886917107,0.0005710472145992571,0.4852278858035536,0.0
15.200000000000001,0.025050076072646376,0.049723543443696804,0.0005708700714863252,0.49772761251334885,0.0
15.3,0.025048743339097523,0.04978722593166734,0.000570769562424142,0.5078915362485877,0.0
15.4,0.02504809647776272,0.04980671532081245,0.0005707141421756136,0.5149773473889182,0.0
15.5,0.025053837961488308,0.04973185250175142,0.0005707929344899191,0.5313836661186744,0.0
15.600000000000001,0.025055079676296207,0.04980067060672699,0.0005707275997637789,0.5330589843243978,0.0
15.700000000000001,0.02504968419689162,0.0499719368655727,0.0005708633754370123,0.541780748312407,0.0
15.8,0.025059331729879585,0.049864417400016486,0.0005711852281829933,0.5383749360025393,0.0
15.9,0.025065049184874847,0.0498986790334315,0.0005713189267416995,0.5702707093607673,0.0
16.0,0.025063515680122384,0.04980363380716346,0.0005712087020283092,0.5746976257509903,0.0
16.1,0.025060957323313482,0.04969348547601601,0.0005712474004524844,0.5866523979979822,0.0
16.2,0.02506433862618199,0.049911255833783794,0.0005713247600977289,0.5980900609292403,0.0
16.3,0.025069210126732015,0.049846794460760194,0.000571469119072652,0.6056948774993492,0.0
16.400000000000002,0.025070966033908293,0.04969826831576262,0.0005713481923187243,0.618639011061396,0.0
16.5,0.025060829337378736,0.04979006976953042,0.0005710063916018556,0.633651654067836,0.0
16.6,0.025067342423152936,0.049768102998794035,0.0005712893309880794,0.6446376588399073,0.0
16.7,0.025069825094013294,0.049901403258769954,0.000571461443604544,0.6543517098760511,0.0
16.8,0.02507253610638511,0.04970186748547059,0.0005716751675967612,0.6641675529523541,0.0
16.900000000000002,0.02507935714613997,0.04985605838079022,0.0005718707982755601,0.6718436833344704,0.0
17.0,0.02507846061724257,0.049786361581428726,0.0005719588764153021,0.6943429809247273,0.0
17.1,0.0250861450702868,0.049804261792687855,0.0005721994997277303,0.7093913436036119,0.0
17.2,0.025081201227916915,0.04983665294536886,0.0005721309998624316,0.717974843035032,0.0
17.3,0.025086778837933612,0.04977306514024026,0.0005723304172716788,0.7301495552495907,0.0
17.400000000000002,0.025090460777638213,0.049931470483985003,0.0005725071162191998,0.7338279284846598,0.0
17.5,0.02509626034331313,0.04973691122029777,0.0005726701944740529,0.7502527287125443,0.0
17.6,0.025095915197491197,0.049827686777420443,0.0005727813266816004,0.7713419744668112,0.0
17.7,0.02509880934038868,0.04983294039444064,0.0005728560274490155,0.7841858468806392,0.0
17.8,0.025099668569270615,0.049770563128936914,0.000572705084297896,0.8020673426149199,0.0
17.900000000000002,0.02510345357314423,0.04982392668673486,0.0005730235865671364,0.8132241760666887,0.0
18.0,0.025107966950706474,0.04987423043262757,0.000573117935613476,0.8317606783190806,0.0
18.1,0.025104776432219304,0.049725732334954184,0.0005731508209588477,0.8376758831051034,0.0
18.2,0.025109263259159124,0.04993557328231782,0.0005733197841488734,0.8629755984824875,0.0
18.3,0.025113863022103364,0.050014813985348426,0.0005734252485440459,0.8757188287384666,0.0
18.400000000000002,0.025123747978426564,0.04995584264330594,0.0005738269642944323,0.8835630323869988,0.0
18.5,0.025119821129692268,0.049876122354153875,0.0005738600579564115,0.8877939086566105,0.0
18.6,0.025123782818099825,0.049949604696411215,0.0005738888301031444,0.9297141609205152,0.0
18.7,0.025119904435733198,0.049769026546148114,0.0005736704702749744,0.9420025757139665,0.0
18.8,0.02512375238639264,0.04988259847669293,0.0005738807824901349,0.9593957736579599,0.0
18.900000000000002,0.025126859640210858,0.04985728003964821,0.0005741030092277252,0.9622930897701947,0.0
19.0,0.025131563623381856,0.04992952175869745,0.0005743364962491806,0.9898447611062617,0.0
19.1,0.025133948134588354,0.049870605200911085,0.0005744264717534066,1.0063670645128289,0.0
19.200000000000003,0.025140210870245237,0.04984896433947406,0.0005747165806943317,1.0276627279768704,0.0
19.3,0.025141471443164906,0.04979305496430397,0.0005745777977492304,1.0382093617079078,0.0
19.400000000000002,0.025141227114159122,0.04994438743061427,0.0005745614915588723,1.0568729001463206,0.0
19.5,0.02513731043064412,0.049823026570632915,0.0005745691567365221,1.0816072303640725,0.0
19.6,0.02514576352448073,0.05000256287518617,0.0005747435697165472,1.106250707332909,0.0
19.700000000000003,0.025140663558975335,0.049875263281335847,0.0005747066317318507,1.1184077138112685,0.0
19.8,0.02514255859112548,0.04995023495537923,0.000574709145354288,1.132601225751155,0.0
19.900000000000002,0.025150655351686386,0.049877509019351646,0.0005750722303449581,1.1715237365315712,0.0
20.0,0.0251503941483484,0.04989166560200482,0.0005750938671968593,1.1788353843351902,0.0
20.1,0.02515098595918433,0.04996408953911452,0.000575322945547894,1.1942143396063731,0.0
20.200000000000003,0.02515680738518076,0.04988354354431799,0.0005755167356179608,1.2316164151797175,0.0
20.3,0.025163034965105573,0.04999559576452661,0.0005757151553129646,1.244614188172998,0.0
20.400000000000002,0.025164231106776007,0.05008349027545673,0.0005757422132469386,1.2663428085825088,0.0
20.5,0.025167021819081325,0.05002803533710675,0.000575837138752985,1.2856407312351326,0.0
20.6,0.025169286686584243,0.05018296649742349,0.0005758794662630344,1.3025447621383806,0.0
20.700000000000003,0.025165418317241575,0.050176753373729975,0.0005757198165028435,1.3197088463652924,0.0
20.8,0.025168190916070386,0.05015418510421949,0.0005758540795989002,1.3557932088868394,0.0
20.900000000000002,0.02516831225266873,0.04997323514163489,0.0005759256526377581,1.3691095652843537,0.0
21.0,0.025174578807404945,0.04989638613717201,0.0005762504255078112,1.4060882161706743,0.0
21.1,0.02517372628666062,0.05000135330320964,0.0005761532856092635,1.4288272586175712,0.0
21.200000000000003,0.025178079246444943,0.05009093462110462,0.0005764052326474464,1.4506009177753516,0.0
21.3,0.025185220554589473,0.05006514335846379,0.0005765949056493861,1.4766315928703198,0.0
21.400000000000002,0.025187420016358576,0.05017545250205173,0.0005768179403356092,1.494623189496521,0.0
21.5,0.02518888766547108,0.050220819248764044,0.0005767801658421285,1.524247465944633,0.0
21.6,0.025188068567939877,0.050204904562658526,0.0005768052111470061,1.5541138591800598,0.0
21.700000000000003,0.02519277644090008,0.0500647580023219,0.0005769678758728536,1.5677002648811753,0.0
21.8,0.02519102583434715,0.05005939238453218,0.0005767697132423005,1.601728489839727,0.0
21.900000000000002,0.025194193296828243,0.05013318511356748,0.0005769387326588346,1.6278549995924905,0.0
22.0,0.025197042222021116,0.050176126559211956,0.0005770798278031877,1.6459341574451671,0.0
22.1,0.025196518214496984,0.05021832093254583,0.0005770224406935859,1.6836179709793235,0.0
22.200000000000003,0.02519500177901196,0.05011772639028753,0.0005769606856620011,1.7033860203628202,0.0
22.3,0.02519940790544979,0.0501472363879844,0.0005770056363356558,1.7384420363197517,0.0
22.400000000000002,0.025200895959069557,0.050116432707032324,0.0005772730973699128,1.752326697344712,0.0
22.5,0.02520722151778005,0.05023266055149189,0.000577378131443866,1.7912163652162025,0.0
22.6,0.02521282698279853,0.05014004401096786,0.0005776754429886729,1.8237434098785625,0.0
22.700000000000003,0.02520849000967633,0.05014062205581325,0.000577625083539004,1.8548698547282751,0.0
22.8,0.02520895469654801,0.049991301945276914,0.0005776799062724236,1.8946904615377393,0.0
22.900000000000002,0.025208810557981205,0.05012219170497377,0.0005776437141190367,1.913614491152369,0.0
23.0,0.025209668228170966,0.050083759335890266,0.0005775971643228979,1.9570258657515016,0.0
23.1,0.025211007644108805,0.05021430607029261,0.0005776829729744364,1.9612291660684213,0.0
23.200000000000003,0.025217273675565567,0.05022402459816968,0.0005779019956165579,2.0164928404007156,0.0
23.3,0.02522107315057693,0.05011190771461194,0.0005780775703597676,2.0341476251027695,0.0
23.400000000000002,0.02522066979407437,0.05014871895996926,0.0005779947760847044,2.0635771314505535,0.0
23.5,0.02522058015952293,0.05005027893495312,0.0005780781936539398,2.088268404347534,0.0
23.6,0.025218733755490063,0.050121685836522364,0.0005779872934099887,2.134731492415811,0.0
23.700000000000003,0.025223704128634603,0.050142236266565735,0.0005781647967264218,2.180299325504894,0.0
23.8,0.025225452671535635,0.05012392168518667,0.0005781660329693295,2.221890820700209,0.0
23.900000000000002,0.025231973344555417,0.050094050467444994,0.000578484199465588,2.2374191053202086,0.0
24.0,0.02575903797185157,0.05054207801760858,0.0006023519343139918,2.2750717685986497,0.0001
24.1,0.026600577971090056,0.05142458607693264,0.000641261824685033,2.322399582218327,0.0003
24.200000000000003,0.027654046040887895,0.05226337131998906,0.0006920350550181131,2.354849152029354,0.0007
24.3,0.02889379718889953,0.05343964431451641,0.0007539712976287556,2.370912078743449,0.0009
24.400000000000002,0.030229277787877616,0.05483198388876439,0.0008232305129170586,2.4159920278361224,0.0014
24.5,0.030980752298763,0.05584154146369159,0.0008629154269961525,2.4533039830618257,0.0017
24.6,0.03189279482128963,0.05669687498417727,0.000912268328362638,2.502735985264159,0.002
24.700000000000003,0.03277511469700681,0.05802421674800579,0.0009612430227301765,2.529777745296413,0.0021
24.8,0.03394308289836703,0.05955420380394691,0.0010287327829064258,2.57171990507113,0.0024
24.900000000000002,0.03457436894136984,0.060543830452222086,0.0010662185501964714,2.6316342271175155,0.0027
25.0,0.03535008408829677,0.06148138772304217,0.0011126434521409097,2.659545763563949,0.0032
25.1,0.03621329858818829,0.06297744465802571,0.0011644312474258158,2.6995430966549048,0.0037
25.200000000000003,0.037211358949284,0.06554974906686487,0.001226665399598741,2.736313279433427,0.0041
25.3,0.03810777024160801,0.06714818520869685,0.0012842964637056092,2.7516406869816703,0.0046
25.400000000000002,0.038976967774710033,0.06956800010456204,0.0013406424180486785,2.7990895518422163,0.0052
25.5,0.0396114969077067,0.07130572699084282,0.0013814198667324966,2.8542036420540695,0.0056
25.6,0.04053699067717645,0.07320630017878807,0.001443351474259885,2.8913253606559435,0.0063
25.700000000000003,0.041334297128857625,0.07644499582165161,0.0014972397828374676,2.94359642091342,0.0067
25.8,0.04204518616771455,0.07970087857772962,0.001544395916019352,2.9862668528061547,0.0071
25.900000000000002,0.04274049927868931,0.08388036333509997,0.0015900091351653968,3.025254173213427,0.0073
26.0,0.04323470377847714,0.08560958723478566,0.0016236393752021873,3.064646520805188,0.0075
26.1,0.04387602443624015,0.08884738499914559,0.0016669083540322603,3.118364204764633,0.0077
26.200000000000003,0.04465578869756134,0.09351303995337033,0.0017217180007786238,3.147857219100159,0.0082
26.3,0.0450323226184474,0.09627538605096306,0.0017459653648946682,3.212027055419046,0.0083
26.400000000000002,0.045375123926784944,0.09906177288445187,0.0017691504364510684,3.2241001229038266,0.0084
26.5,0.04595888960520336,0.10241622464620162,0.0018101533347457878,3.296273023478771,0.0086
26.6,0.04654950852398221,0.1064707814934259,0.0018525924554339184,3.3583240308559055,0.0087
26.700000000000003,0.047021233103126,0.10855631391631351,0.001886927638466802,3.4211898114201653,0.0091
26.8,0.04756442440753805,0.11265261146536133,0.0019259475094662935,3.4347436269167373,0.0095
26.900000000000002,0.048170079904884255,0.1165434484301798,0.00197012941032576,3.492381834864671,0.0097
27.0,0.04869567800774294,0.11958088249185082,0.002008957537165415,3.561917917867407,0.01
27.1,0.04906436973091754,0.12197559693062335,0.0020359720956430864,3.6029034047054354,0.0099
27.200000000000003,0.04956936752971373,0.12341412350361136,0.002073061629385346,3.6548212307725643,0.0101
27.3,0.05015818213501959,0.12612028461706268,0.002115499912014177,3.697886553830688,0.0104
27.400000000000002,0.05047442931936985,0.12722490019599816,0.0021377932985402934,3.747462337005329,0.0107
27.5,0.050741919736383305,0.12802385681099177,0.0021568607597752757,3.8101716446780727,0.0108
27.6,0.05117861279942754,0.13000793377720654,0.0021905315798507598,3.85889630759666,0.0113
27.700000000000003,0.05153858173567943,0.13030660949623585,0.002217662847369621,3.9178352584029565,0.0115
27.8,0.05193525206260716,0.13172489671605703,0.0022454031384275155,3.9723028257700306,0.0115
27.900000000000002,0.052635116847362565,0.13366927198909218,0.0023015957099292677,4.0141552352891186,0.0123
28.0,0.05318111907482144,0.134708690307207,0.0023451949320710437,4.092049592595096,0.0128
28.1,0.05369263774080464,0.13586785849409191,0.0023849366842084957,4.128844334204895,0.013
28.200000000000003,0.05406422457081423,0.13701186862353282,0.002411758915805081,4.192624462260376,0.0131
28.3,0.05478889533387378,0.13858737670495344,0.002469930039751651,4.261429457125328,0.0135
28.400000000000002,0.05515824013043831,0.13973674005134673,0.0024992083452703277,4.303243759735098,0.0139
28.5,0.05573306037953443,0.14108327356772915,0.0025435612716830053,4.386998119327172,0.0144
28.6,0.055913163437923026,0.1415247182501657,0.0025563996054543585,4.415895052778901,0.0145
28.700000000000003,0.05623750529144534,0.14204693624074055,0.0025811715077500084,4.505335861375059,0.0144
28.8,0.05683043923167471,0.14382101523400345,0.002629369031031505,4.537600646477917,0.0151
28.900000000000002,0.05723882354412073,0.14496023516061382,0.0026610342590125736,4.614470126575858,0.0153
29.0,0.0578296429509129,0.14606936554950894,0.002706594109552938,4.675897245540936,0.0156
29.1,0.058307210813225034,0.14724238699992326,0.002744656257280296,4.730945694632954,0.0162
29.200000000000003,0.058659346430645264,0.148031274871717,0.002770706322217516,4.792246427223502,0.0163
29.3,0.05905963200230462,0.14902010142690372,0.0028020435935004777,4.86463773147749,0.0164
29.400000000000002,0.05936331831607102,0.1494816442426055,0.0028259105056574712,4.92118436394917,0.0166
29.5,0.05969873171863245,0.15034085215254528,0.002852739623488252,4.988110891795772,0.0169
29.6,0.06008164595927031,0.15120828026361136,0.002882306985246064,5.052032835114004,0.0172
29.700000000000003,0.06054915328553764,0.152362519052049,0.0029186875149761838,5.134366591206962,0.0174
29.8,0.060884975168185675,0.15309807975646508,0.002946532052498202,5.17427680302251,0.0177
29.900000000000002,0.061166977337750054,0.1538001927927229,0.002966364414629668,5.260396161251498,0.0177
30.0,0.06144457657609315,0.15454163673712332,0.0029891189538018823,5.354544106420313,0.0179
