balise,map,odometry,imu,gnss_open,secure,unsafe,fused
0.11851987158488371,0.015556025583379195,0.02390153451119158,0.476227994777569,0.5317901134021217,0.1579774316794545,1.0080181081796906,0.7759054998165683
0.06125552739113413,-0.020140226557986883,2.2872511391215333,-0.06923003276303524,0.5533937964291914,2.32836643995468,0.48416376366615616,0.9877428339125216
0.05140043058367626,0.03874178203480408,-0.7323259484809748,-0.0790181460547074,0.6733774045300425,-0.6421837358624944,0.5943592584753351,0.2567080992971666
0.18432571959208302,0.00663325270036516,1.2860477527105478,0.013202025600710715,-0.12515641047634452,1.4770067250029961,-0.1119543848756338,0.32192827274020824
0.11010930665528953,0.01783498763515464,-0.574470890518787,0.009849363392944118,-0.30318020915146565,-0.44652659622834284,-0.29333084575852153,-0.3351625677157547
0.1551160443262736,0.011150794057360594,0.5469542545804663,-0.2273668747451465,-0.5973518653647807,0.7132210929641005,-0.8247187401099272,-0.404767982423735
0.045241465206999884,-0.010556932592482724,-0.9613799334512816,0.2694308181462303,0.10366626180640148,-0.9266954008367644,0.3730970799526318,0.018174978708084377
0.15413295012589687,-0.029544962177239727,-1.4841318301648045,-0.20935134583530635,-0.009840026192310322,-1.3595438422161474,-0.21919137202761668,-0.5305766899615357
0.04520418644111332,0.01745141754771257,-0.3470445467510523,-0.44287668716122663,0.14204303788603148,-0.2843889427622264,-0.3008336492751952,-0.2963432480179206
0.07498379455984294,0.020337324567422536,-0.17341460872560346,-0.14927565775273183,-0.01891456842659754,-0.07809348959833798,-0.16819022617932938,-0.14358835816176604
0.14115677323822107,0.01947167437830581,0.22170113001591613,-0.3752573217220578,-0.4468350665496248,0.382329577632443,-0.8220923882716826,-0.4932122160582196
0.07652025048553193,0.0052513129409404264,0.9612012021714623,-0.46490688828669674,-0.3283066145722788,1.0429727655979346,-0.7932135028589755,-0.29182339766209386
0.12034976593191549,-0.010737572642645608,-0.10128515110470518,0.4797468873265453,0.3790384610522135,0.0083270421845647,0.8587853483787589,0.6265587018051433
0.11126731734401754,-0.02796693140739001,-1.0399669326148655,-0.011106158257776841,-0.47970170820184016,-0.956666546678238,-0.490807866459617,-0.6180155123799776
0.11304913783939406,0.004569509833656144,-1.1377043623947687,-0.020832559839174973,-0.08184026618243512,-1.0200857147217184,-0.1026728260216101,-0.3531821303749646
0.12963170197313761,0.041070229455247284,0.6356033335042954,0.01802693548757362,-0.27054820465041746,0.8063052649326804,-0.25252126916284384,0.036602528588649264
0.050921512943049516,-0.01084491065198376,1.2172299596397107,0.3009053888815025,-0.2867584155748353,1.2573065619307766,0.014146973306667199,0.3536048636222115
0.1508667932731933,0.021828147378559665,0.9442880996992545,0.18620249889573462,0.3298989095677718,1.1169830403510077,0.5161014084635064,0.6801785011846789
0.16072875818148213,-0.02149479040784847,0.2655919965070679,0.2573320932623701,0.27497799527083466,0.40482596428070156,0.5323100885332048,0.49749919839208023
0.12491759541191325,0.02775071002119562,0.306519981564484,-0.35533042775405466,-0.513720811065561,0.4591882869975929,-0.8690512388196157,-0.5063613706855894
0.05934052811317956,-0.0033730136176226178,-0.39583367837174543,-0.15247366224018966,0.18051383388159473,-0.33986616387618845,0.02804017164140507,-0.07242054927596972
0.08003965913090647,-0.006686044978932098,-0.33759533234224476,0.08314529296726172,-0.44654886104322183,-0.2642417181902704,-0.3634035680759601,-0.33632637487404937
0.01830189996663887,0.05130390513782981,-1.1086618399979526,-0.06074691882049805,-0.5699312652700809,-1.0390560348934839,-0.630678184090579,-0.7421900808363366
0.15805628728090185,0.0158860151538405,0.22269239852094583,-0.3540858827703741,0.594340285117944,0.3966347009556882,0.2402544023475699,0.28295569889725825
0.21101070315041184,-0.001008773633010072,-0.9487427091692853,0.33425219581443283,0.2153723399611397,-0.7387407796518836,0.5496245357755725,0.19782274304293887
0.1923256095144737,0.01837376980645107,0.47503065900548935,0.22885442367635314,-0.4144255822510525,0.6857300383264141,-0.18557115857469939,0.052346860025639624
0.11628577647169488,0.010738350302605134,-0.1128404979453863,0.07973690417488337,-0.48733805606537184,0.014183628828913724,-0.40760115189048846,-0.29242835095615477
0.0686395191418519,-0.04653410011574519,-0.7750900704066372,-0.3011583932960448,-0.2817929310148527,-0.7529846513805306,-0.5829513243108975,-0.6293807248629798
0.1293986023682726,0.01507118322908246,-0.25567918391334915,-0.3283806994224558,-0.20258421598965198,-0.11120939831599408,-0.5309649154121078,-0.4163462263993319
0.08751663994103413,0.039608025148572035,0.549045389137367,0.07007546931070699,-0.4193961892005269,0.6761700542269731,-0.34932071988981994,-0.06929960441500038
0.17863071141557418,0.013335278377547537,-1.3655637373549465,-0.017147690248035367,0.13049107171890528,-1.1735977475618247,0.11334338147086992,-0.23806952208501939
0.15961653972158474,0.0026651121447376935,-1.0014180266839416,0.48311495540981353,-0.02653630957316544,-0.8391363748176192,0.4565786458366481,0.10276993826092845
0.1009070992603685,0.0009417268235460248,0.16791934644126177,-0.17690757089644407,0.08120387318669386,0.2697681725251763,-0.09570369770975021,0.004092266682024198
0.21428106292122695,0.044093477552418936,0.27390066850323497,-0.36249632442178104,0.08514959420261531,0.5322752089768809,-0.2773467302191657,-0.056270886097779804
0.15933017038513617,0.033362829458879334,-0.2790362005356027,-0.44143084670891247,0.1801324146719857,-0.08634320069158719,-0.26129843203692676,-0.21352505340105277
0.08959816168890461,-0.00883376169665713,-0.0894234981480315,0.05596797183587116,-0.10254404333357953,-0.008659098155784015,-0.046576071497708364,-0.03622244039870696
0.2045478651516696,-0.00010160872279274129,0.16060400182263712,-0.16836342451072545,-0.18474251418075677,0.36505025825151394,-0.3531059386914822,-0.15700578408372476
0.159432422220348,0.01748667648496688,0.566610321884136,0.103026903047107,-0.3377064217765348,0.7435294205894509,-0.23467951872942783,0.03243079105510069
0.08633344851464614,-0.03079967397466424,0.1356478104040452,0.05224985462320836,0.24927781708248517,0.1911815849440271,0.3015276717056935,0.27139650418749217
0.14945799937483875,-0.004168037019270921,0.3159638996129354,-0.22520654776928417,0.004501513025107759,0.46125386196850326,-0.2207050347441764,-0.03448893628153621
0.05595203834986853,-0.003841199166624885,-0.5150278503664072,0.19431392824638602,0.10243780774087241,-0.4629170111831636,0.29675173598725846,0.08931613993596405
0.12431785704710868,-0.00620464006439352,0.12348791050270917,0.07769595310806093,-0.04263010952251746,0.24160112748542434,0.035065843585543474,0.09146248999356513
0.11608388720070772,0.027600583624018977,0.6568731247958627,0.12347200440087486,-0.36944277396872754,0.8005575956205894,-0.2459707695678527,0.03979488293009115
0.04572542551728218,-0.012687262964532799,-2.2811866120864157,-0.11089584370455698,-0.11170322011784559,-2.2481484495336663,-0.22259906382240258,-0.7756967734772782
0.05242029384401173,-0.014292398601767514,0.09639343970614998,0.08293387558512472,-0.29142703058890884,0.1345213349483942,-0.20849315500378413,-0.11482941611431463
0.18062421269307627,-0.0159370480724465,0.8235141724050374,0.05389090694368434,-0.15606974632795212,0.9882013370256671,-0.10217883938426778,0.19556101454362973
0.12339664225327603,-0.001898177153199319,-0.3165152881974993,0.2842231480618322,-0.31886466404819974,-0.1950168230974226,-0.034641515986367555,-0.07843369191357856
-0.008922975305233772,-0.0058333734559224,-0.253153720081987,-0.09562858539050689,-0.345264048865101,-0.26791006884314317,-0.4408926342556079,-0.3936579129425738
0.12650515995486974,-0.01206725984676627,0.3463049313672577,-0.058071483390278004,0.11490253729376826,0.4607428314753612,0.056831053903490254,0.16712344205930132
0.07683253541824486,-0.011033432726320831,0.37948356353994206,-0.6644888737326387,0.06851407464275454,0.4452826662318661,-0.5959747990898842,-0.31164842161759654
0.07239303983780696,-0.009492424120480793,0.32333321986860275,0.07936024538856565,0.6015144501992916,0.38623383558592894,0.6808746955878573,0.6004198886167673
0.17684074593020643,-0.009249656974001663,0.18314281013658337,-0.025068645047640153,0.1726537251449881,0.3507338990927881,0.14758508009734797,0.20305701640168827
0.032474919713931266,0.012045665847435315,1.0517512090912964,0.02658183114870675,0.048160885397481534,1.096271794652663,0.07474271654618828,0.3536820489723628
0.08535158534258344,0.024733813366811786,0.6600715442014634,-0.4277869791377148,-0.002211523936252374,0.7701569429108587,-0.42999850307396714,-0.10228334930547925
0.07681203542860682,0.00036194155482162425,0.7791581872837707,0.4733926930030446,-0.5436837810271532,0.8563321642671992,-0.0702910880241086,0.18273320364247414
0.23653213417054703,-0.0010130776458858798,0.0296561851773237,-0.0889300475538834,-0.011876617261688316,0.26517524170198487,-0.10080666481557171,-0.0008714296157125712
0.05770577656821483,0.036390309546700104,0.9019315324141419,0.3634683476631708,0.3843098816874567,0.9960276185290569,0.7477782293506275,0.8155653539432953
0.09190671905211181,-0.018566641830674094,0.2946877840031328,-0.21928889286421388,0.3294572821307664,0.3680278612245705,0.11016838926655254,0.18057964872972992
0.11060882323818112,0.037880005545584135,0.7864731220207738,0.051259702755559196,-0.24675120441670775,0.934961950804539,-0.19549150166114856,0.11319078465628138
0.19879038343775968,-0.003905311357282464,1.0277143594023772,0.026645106226424846,0.40805034699899134,1.2225994314828543,0.4346954532254162,0.6498409781266166
0.0695508329454519,0.026723195824292098,0.5627259180106717,0.32127861913180217,0.0426576080435602,0.6589999467804157,0.36393622717536234,0.4445065004390264
0.11886101387112735,-0.03493756386354561,0.31975190086199656,0.01766918524011785,0.14108295846396707,0.4036753508695783,0.1587521437040849,0.22563101907497224
0.1880567248906541,-0.022934342169616456,0.5159983272373928,0.23466318095594768,-0.22248948074056668,0.6811207099584304,0.012173700215381,0.19483676514945902
0.04597507371476283,0.0005823721352314262,-0.8408308424183851,0.2111079242615348,-0.43337018398014115,-0.7942733965683909,-0.22226225971860636,-0.37845595804090254
0.10424011792081617,0.012780378437401277,-0.5890656241886989,-0.13537527715661832,-0.3169184791149435,-0.47204512783048147,-0.45229375627156176,-0.4576870774361035
0.04883729862396888,0.012379084116981253,-0.048769260713342304,0.20252472524407944,-0.027103837209805165,0.012447122027607827,0.17542088803427427,0.13091917538881123
0.08589180074496375,0.05518218700509593,0.7498613607254437,-0.04635161237362058,0.0024247233896512455,0.8909353484755034,-0.043926888983969334,0.21134714483086142
0.09907882678235076,-0.020132973179022174,1.1764407542730602,-0.05348376472701301,0.48812121399851216,1.255386607876389,0.43463744927149917,0.658751698485979
0.16537618827443876,-0.008216744666593393,-1.0786776188299643,-0.2947798070925925,0.4736060957415674,-0.9215181752221189,0.17882628864897493,-0.1216344194886434
0.14562423251136322,0.010794811082601108,0.4671552789589388,0.034779396237693105,-0.15909779898908583,0.6235743225529031,-0.12431840275139272,0.07990162582524689
0.03299177962215697,0.033457680027513204,0.9086597040628527,-0.23840803050451492,-0.08768507310208848,0.9751091637125229,-0.3260931036066034,0.02921395477905181
0.1171721291014283,-0.0051533263399420794,-0.1991179156960416,0.7357157295866719,0.1462134688995681,-0.08709911293455537,0.88192919848624,0.6173257563690434
0.17014529694293595,-0.018548659427643242,0.38946151036171284,0.01861311728240658,0.0051627825944293715,0.5410581478770055,0.02377589987683595,0.16502529553822762
0.14014311136837102,0.014262099031486846,-0.022005898380675053,0.3598375343107574,0.08227080144758056,0.1323993120191828,0.44210833575833797,0.3575390071120146
0.06847367660736658,0.005804814074206734,-0.07115575336304918,0.6148051698752149,0.5059814635891514,0.0031227373185241424,1.1207866334643664,0.815596670937168
0.0671810095017278,0.013687887540068833,-0.43411307946801375,0.09826578895511967,-0.22271746020807026,-0.35324418242621713,-0.12445167125295059,-0.1869258892645177
0.13419340201602759,-0.015020208141562309,0.26949366054913976,-0.0065510162303497035,0.37499647473491327,0.38866685442360505,0.36844545850456356,0.3739671247980363
0.09399931645612081,0.011291813180660044,-0.4019020326249264,-0.038038174727728385,0.04526813427451329,-0.2966109029881456,0.007229959546784903,-0.07573700554087233
0.12917617810381618,-0.02327205338426251,-0.35938433092005057,0.08311357682434199,0.5143690538606567,-0.2534802062004969,0.5974826306849986,0.365118216663313
0.1757263600625038,0.008982365326823576,0.20401995268692416,0.2844269536964649,-0.3018505384350846,0.3887286780762515,-0.017423584738619657,0.09348059163877745
0.06579698307934045,0.0034744463571629476,0.9844551365356552,-0.25455868140866716,-0.2587967187020544,1.0537265659721586,-0.5133554001107216,-0.08544707440107963
0.1400353441888583,-0.020299486485231243,-0.770027305476056,-0.20002738965379732,0.5314478875673573,-0.650291447772429,0.33142049791356,0.06335365514483335
0.147203850422,-0.029422086958018377,0.8772361469423903,-0.08821755603527298,0.02436428124133122,0.9950179104063719,-0.06385327479394176,0.22528271541455427
0.16596103024136089,-0.01249520911692609,-0.8338505305550361,0.3577543898664979,-0.28487030392308266,-0.6803847094306014,0.07288408594341522,-0.1328039354965347
0.0284364087346901,0.02393630798273498,-0.23749426606452526,0.08253150107506217,-0.1571674584367681,-0.18512154934710018,-0.07463595736170593,-0.10480521825855951
0.10746050677136534,0.039422946884078214,-1.5521170799077553,0.22480730182303454,0.4378278141894495,-1.4052336262523117,0.662635116012484,0.09798165790292068
0.10848067253816089,-0.020884293008003724,0.29858368850882044,0.11891887909858646,0.7782518231228199,0.38618006803897764,0.8971707022214064,0.7576392983390221
0.12540488920789117,-0.027093330084400926,-0.05478489309778001,0.09912866221533125,0.11083368150423897,0.04352666602571023,0.20996234371957023,0.16451531942743913
0.13987296678532185,0.04333609045941008,-0.36271032179111096,0.144947386016991,-0.7916720652267972,-0.17950126454637902,-0.6467246792098063,-0.5191443780972127
0.2313043072518868,0.00020986896039504037,0.061772250495811434,0.2908391914494416,-0.3364065249345709,0.2932864267080933,-0.04556733348512931,0.04696027408292924
0.1193522797424187,0.015027339690441325,0.8409459054755675,-0.11852517574933742,-0.6416068050142563,0.9753255249084275,-0.7601319807635937,-0.2862469309288294
0.06797296582977216,-0.0017539161121889121,-0.3483994668877673,0.05109369083785788,0.3911091071094245,-0.28218041717018405,0.44220279794728234,0.24440229008495867
0.09918678145005684,0.0026577359594676295,-0.024738649010432396,0.16916471864007587,0.5994030645582512,0.07710586839909207,0.7685677831983271,0.5797567850133891
0.11797560357591635,0.01565199209343456,-0.1409795406026412,-0.046220419016864786,0.023118438118426676,-0.007351944933290288,-0.02310198089843811,-0.018801266790573375
0.06741493284946437,-0.0001776312602597488,0.07848049134829162,-0.3140321469307083,1.0538986060096642,0.14571779293749623,0.7398664590789559,0.5776278739545817
0.21386300221784732,0.006355525447893345,0.10648369016416542,0.09797825632990513,-0.03256882239179809,0.3267022178299061,0.06540943393810704,0.13675819558242147
0.11978752611256398,0.0021706633456546748,-0.727703603584742,0.16039968391492007,0.5752726410401754,-0.6057454141265234,0.7356723249550955,0.3693840061363779
0.04730039204528824,-0.020075305464958462,1.0426198071714214,-0.08789231318042103,0.43693806730492757,1.069844893751751,0.34904575412450656,0.5458675922200718
0.1325704643614803,-0.010923992432395927,0.4770742392353545,0.4347565480643416,0.07681251936248919,0.5987207111644389,0.5115690674268308,0.5353667466559662
0.22179774263412722,0.04348590253418137,0.21983352762548816,-0.02282306104685067,-0.31839777297254934,0.48511717279379674,-0.3412208340194,-0.11558049061761999
0.0909926572769387,-0.018488118553706766,-0.6536537818401768,-0.20517275526278378,0.2037785642992368,-0.5811492431169448,-0.0013941909635469818,-0.1597024473649521
0.0196839120840994,0.03073988796557201,-0.0017800898938317238,-0.001743039143220106,0.07352504354656786,0.04864371015583969,0.07178200440334775,0.06546384813231543
0.23064260993680563,-0.01107058319418523,-0.8484192598389941,-0.046754196281732704,0.17976695744434432,-0.6288472330963737,0.13301276116261163,-0.0750211781107843
0.10653590762385932,-0.018114786575274672,-0.062432187278859325,-0.4442292755957618,0.577517207158576,0.025988933769725327,0.1332879315628142,0.10398880395512984
0.2927197435680863,0.008484296436765949,0.7001072987500386,-0.10152595810118449,-0.4849242111676755,1.0013113387548909,-0.58645016926886,-0.15289507564287264
0.1693045994718564,-0.0078123810194579285,-0.3984506353457458,-0.3877438494612306,-0.22298421085959302,-0.23695841689334735,-0.6107280603208236,-0.5086663010881975
0.07894618080100742,0.01507523947752785,-0.2884597639295038,0.01088357365130701,0.1984288971625942,-0.19443834365096854,0.20931247081390122,0.09906403533900196
0.030709905214153253,0.0151900907725443,0.003222452593070007,0.32654032115702103,-0.16261279104789253,0.04912244857976755,0.1639275301091285,0.132578786850354
0.03574084815851887,0.0162672008033324,-1.0063893050751036,-0.40938868512332366,0.17407377093750326,-0.9543812561132523,-0.2353149141858204,-0.4316635935197072
0.11509620644310146,0.010234390574537,-0.9866476879335937,0.21100670929057652,0.2378709666344885,-0.8613170909159552,0.448877675925065,0.09111512031741265
0.05128593796238355,-0.022506113974649265,0.09204951959563579,0.03597609582258898,0.20375630781017312,0.12082934358337008,0.2397324036327621,0.20726466394287954
0.03643980788565756,0.007264603149529869,0.16258574753788557,-0.020459250516628027,0.1013997336642537,0.206290158573073,0.08094048314762567,0.11516853943342775
0.17162063923847592,-0.037928014757516594,-1.149093592595229,5.47941584901925e-05,0.8182774094170591,-1.0154009681142697,0.8183322035755493,0.3176119424283911
0.019748568160208504,-0.029104519928863114,0.9214474669779552,0.14547598170981932,0.2769386261193653,0.9120915152093007,0.4224146078291846,0.5561260729030024
0.09388869046654856,-0.039232269006784,0.2648407004888731,-0.5019682291383921,-0.6550403070678688,0.31949712194863766,-1.157008536206261,-0.7538330305489772
0.1287007061499833,0.0018919286240302138,-1.3764328182315588,-0.1004131963063297,0.22276234874325374,-1.2458401834575454,0.12234915243692404,-0.25124943439374425
0.1025615777412074,0.013048278353109859,0.7681004501728421,-0.31538713546186536,0.1286191767087403,0.8837103062671594,-0.18676795875312507,0.10553746751528362
0.07448337740629557,-0.02864615917883591,0.22406599484918321,-0.15460102554085206,-0.23384456541270382,0.2699032130766429,-0.3884455909535559,-0.20867647832080405
0.23839808486345965,-0.004247501917668688,-0.378435423563654,0.32500112339883325,-0.07281424357052456,-0.14428484061786304,0.2521868798283087,0.1439260780583712
0.1679676414031389,-0.031255158511303116,-0.44814219422034535,-0.03410953897721809,0.48739798490018815,-0.31142971132850955,0.4532884459229701,0.2444740549774892
0.046580043776475163,-0.0033743746794598754,0.09973219553576165,0.03503636236357022,-0.05321572438833741,0.14293786463277694,-0.018179362024767193,0.025815402891291
0.07362037598176295,-0.021904666026648745,1.0306692433963474,0.36505028714186205,-0.21383758971816463,1.0823849533514616,0.15121269742369742,0.4054791427056324
0.047663521328550465,-0.009949721454216427,-0.06660878100199773,-0.14176160277473732,-0.3089911962495956,-0.02889498112766369,-0.4507527990243329,-0.33556005451530735
0.1374735999352192,0.011968703329409853,0.6708276442375698,-0.3190497598726909,-0.7345423652398196,0.8202699475021988,-1.0535921251125107,-0.5419142426162534
0.16689976183320943,0.05902915209573814,1.4802151015698441,-0.35947917646184646,0.14036510600305205,1.706144015498792,-0.2191140704587944,0.30659803774722233
0.10227445392618009,0.045592760106462626,0.34216131176392917,-0.10566625174193797,0.31100364645425554,0.49002852579657186,0.20533739471231757,0.2830753228381553
0.03370604854206729,0.055236895356705715,2.030250017699796,-0.14610185981184512,0.2830036571107153,2.1191929615985687,0.13690179729887017,0.6781873915073092
0.15457554584690877,0.04483308644719727,0.506699614005537,0.07445472905584126,0.29314101158716194,0.7061082462996431,0.3675957406430032,0.46003016504607713
0.011239022040271409,0.019166307945066078,1.2639499803789613,0.37049288754912385,-0.4579996359851628,1.2943553103642988,-0.08750674843603895,0.2898253201736115
0.04333761613457032,0.00032533969539548545,1.3883341332913515,0.19044709742661284,-0.020832903756863023,1.4319970891213174,0.1696141936697498,0.5143212114828823
0.104062007357593,0.008740595641177405,0.6364923134326747,0.11676108950799251,-0.3890995406298111,0.749294916431445,-0.2723384511218186,0.006629358642191746
0.03557631863575757,0.008903879350764941,0.6456936757879793,0.33637644761350105,0.2951677892396125,0.6901738737745019,0.6315442368531136,0.6475536800826254
0.016744588040044476,-0.0007687005359270439,-1.0489297170826055,0.009663196941815423,0.1267748184848931,-1.0329538295784881,0.13643801542670853,-0.18287681131810896
0.1431138922996038,0.046415582905329426,1.8900430216605728,-0.061385517475038634,-0.4487018212382362,2.0795724968655063,-0.5100873387132748,0.19704670301777227
0.019394033807599693,0.037838669220710025,0.33316374077853894,0.12145331743905867,0.16358309759740516,0.3903964438068487,0.2850364150364638,0.31380608661946935
0.09111165144789109,0.011580295420197406,-0.14135180838628142,0.28232312599757226,0.39906272503189233,-0.03865986151819292,0.6813858510294646,0.4847697441765199
0.2016596603744421,-0.023772043961506683,0.9752346831193051,0.006319499311405957,-0.3827157810855304,1.1531222995322403,-0.37639628177412443,0.04125496393868494
0.09678524804766492,0.019742241539713407,-0.4337227713525734,-0.0897740161040125,0.09573340757918289,-0.31719528176519507,0.005959391475170384,-0.0822814141523623
0.17917699445797677,0.017051900718177603,-0.7782200950009345,-0.07875032860667618,-0.3552752840652724,-0.5819911998247801,-0.4340256126719486,-0.4744291831498081
0.12545532075922772,0.0061529242210990815,0.6068585421244351,-0.19625163833730916,0.16305602598003296,0.7384667871047619,-0.033195612357276194,0.17751497746098596
0.020480030573037475,-0.022691093196540925,0.027982522972969718,0.061820131720701305,0.0057945662226484805,0.025771460349466264,0.06761469794334979,0.056188958812533656
0.12130468336034815,-0.015711172575147935,-0.4050647863510695,-0.08758310847032742,0.3421182982646348,-0.2994712755658693,0.2545351897943074,0.1032578576856613
0.017707087215166284,0.04988662898064454,-0.774695253454466,0.305510760859448,-0.08425573398824304,-0.7071015372586551,0.22125502687120496,-0.03224256394808364
0.05022854723758885,0.06970403939671706,0.6021130811949346,0.05244663526466935,-0.2706767686873896,0.7220456678292405,-0.21823013342272024,0.03852213131346835
0.052826016994272015,0.03363390890484011,0.9021059995696366,0.0006334934109003657,-0.20934502297547863,0.9885659254687487,-0.20871152956457828,0.11821775829764708
0.07080203174768322,-0.02219312389882525,0.7294347734638879,0.15924345005463678,-0.40873359181293445,0.7780436813127458,-0.24949014175829767,0.031088849868680962
0.03369839428242696,-0.01399829306339911,-0.867056923453042,-0.22928192495475336,-0.3203608778986221,-0.8473568222340141,-0.5496428028533755,-0.6309367685365459
0.08988081959338647,-0.0008472804401251573,0.12189161093667954,0.04443089101240794,-0.1771617498832472,0.21092515008994084,-0.13273085887083927,-0.0388919464226006
0.07756775299045096,0.018344846256369746,-0.4317641810881191,0.1233721145230644,1.124384641938807,-0.33585158184129843,1.2477567564618715,0.8153357298087587
0.031498487798529484,-0.009227598843090797,-0.007811228174464085,0.2647109075861087,0.6290616780583821,0.014459660780974602,0.8937725856444908,0.6536668798825145
0.12715580308669144,-0.011999649269284644,0.8942155575657997,0.21522684298675818,0.4745789178927589,1.0093717113832066,0.6898057608795171,0.7770666277604341
0.14976330093067117,0.052155583179045825,0.08634972088701028,0.022188576064620092,0.23687201418983425,0.2882686049967273,0.2590605902544543,0.26703614798287983
0.10642082002385296,0.023181367181954737,0.06646931015221137,0.16208720554984446,0.3882347539725931,0.19607149735801907,0.5503219595224376,0.45359011943525096
0.0792206049139915,-0.0025282492445383607,0.007188796078082231,0.06462741672841714,-0.11418860029883277,0.08388115174753537,-0.049561183570415626,-0.013123340802420266
0.16504361843902615,0.0032407747246925122,1.1664260663702366,0.17914489939865902,0.25000839992888424,1.3347104595339554,0.42915329932754326,0.6764252714675186
0.17332341544993324,-0.0007217498119978611,-0.8061476916321333,-0.14147086440052073,-0.20320048141575045,-0.633546025994198,-0.3446713458162712,-0.42355163632451337
0.23480440756182558,0.06595166592835117,0.037852811876848025,-0.2616284714423707,-0.3785220970857043,0.33860888536702477,-0.6401505685280751,-0.3728899349087453
0.09334877860908294,0.0058278608927028975,-1.937414290531611,0.08417243260914682,0.10040419151938715,-1.838237651029825,0.18457662412853398,-0.3677742346259706
0.0940595929208069,-0.011740869286666499,0.8745746127262171,0.12024682337228133,0.09431753349685817,0.9568933363603574,0.2145643568691395,0.4172651457333222
0.07513704418780753,-0.024057275183451986,0.2318257524528588,0.0793511645021975,-0.6043245502378702,0.28290552145721437,-0.5249733857356728,-0.30437349496087196
0.06850224243902149,0.026880351551079363,0.2971300940736926,-0.2510321071711097,-0.4325671590558802,0.39251268806379347,-0.6835992662269899,-0.3897555014443978
0.047645911778121955,0.03739486155942378,0.08746253464615351,-0.3647067455318786,0.31849418921795836,0.17250330798369926,-0.04621255631392024,0.013510126559951707
0.09422426436792246,0.01783589115762558,-0.6736833206546212,-0.3116656923257739,-0.12650702255032464,-0.5616231651290732,-0.43817271487609855,-0.47188216761640145
0.11987229696795038,-0.0058951475629235445,0.3025376815228206,-0.1491821634019211,-0.2332371171905699,0.41651483092784747,-0.382419280592491,-0.16426186099845588
0.0585071323911058,0.022721136585983535,1.3152742796577657,-0.23356375645853267,-0.09644120397481395,1.396502548634855,-0.3300049604333466,0.14143619805129223
0.1255812015926124,0.003385457322256701,-0.5061457154211002,0.19573537504080285,0.04239925486580241,-0.37717905650623107,0.23813462990660528,0.07011671186668884
0.041082083972686825,0.00950276663796912,0.0373173936186904,0.08215661709134334,0.2425203850969729,0.08790224422934634,0.32467700218831624,0.26002314716260533
0.047773000451122025,-0.00872332908599717,1.4714647101756722,0.6101421138507873,-0.4756284682521147,1.510514381540797,0.13451364559867263,0.5102452179324511
0.08438189987925807,-0.010829343333121038,-0.3533641900780541,0.24480955841512847,0.05362431257679415,-0.27981163353191707,0.29843387099192265,0.14053781255636985
0.024276668080943677,-0.0016047749320900798,-0.1868014915406808,0.08059066014360296,-0.11071473857107293,-0.1641295983918272,-0.030124078427469975,-0.06671570472710245
-0.019945116246788342,0.015038536208044727,0.8397618162702124,-0.12485368075716341,-0.22353245746705686,0.8348552362314688,-0.34838613822422027,-0.025289550801089217
0.0795471045853621,0.01875686049727859,-0.4371720420844454,-0.04106017886427334,-0.013676955726186102,-0.3388680770018047,-0.054737134590459445,-0.13232209726694982
